"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14"
"97547",-1.25751923261992,0.116095683586554,-0.788587257150037,1.24111764278812,-3.36651070157574,1.17586553007762,-1.1926545430313,0.323768742487793,-0.154013223759822,-2.0308717644253,-0.502809963083086,-1.44670962480568,0.862252629865675,0.203607238690619
"97548",-0.079366115641436,0.380416126416124,-0.804025079163578,0.661877344993119,1.06848538351857,1.05559971794838,0.382264671005061,0.0543620154987261,-0.980357229416863,-0.329565286796325,-1.41093650570404,0.428933941006643,-0.356077150325445,0.652882954235695
"97549",-0.625579915695628,0.0327100281664646,-0.85620502961682,1.01960638641525,1.34746794441554,-0.782033547433617,1.22833345097824,1.00933148823982,0.138267792179324,-1.15365725442887,0.0559908962719341,-0.207618704731279,0.944615612174395,-0.233940386489673
"97550",2.7800151885391,-0.622933032466531,1.85685339937179,-0.490243665487419,0.482294349804564,-0.684567824005146,-1.20462899592408,-0.840442300951343,-0.0784639857730069,-0.472336631100007,0.824778292513853,-0.338298351227244,0.917542936919654,-0.797442052516041
"97551",-0.289906715490038,-0.402325103262981,0.547540398208154,-2.01285003482606,0.420218277747637,1.02988109927359,0.055877125358813,0.0581926362820233,0.980185340535149,-0.0923750285745269,-1.30372368862553,0.00260136865087619,-0.845919023924826,-0.266371653744109
"97552",-0.968801505911778,-0.49994717480488,-0.589162136598794,-2.82952615739488,-0.601433945113704,-0.0070096832120629,-0.294736934059744,0.110640553116797,0.160870607567461,-0.539727505969931,-1.63484063852464,-0.84318497265043,-1.50048713955302,-0.449795331943452
"97553",0.784865196262312,0.867331713028386,0.591184439248034,1.44438177378577,0.689877181788869,1.02258130972953,-2.46640513182021,-0.289947065137046,0.304860164697024,-0.368258452309984,0.700365126417471,1.22995899469417,0.475110273884335,0.0858152392140345
"97554",0.0453572245716245,-0.276579605180012,1.26268430612097,-0.3471914836336,0.326766011233483,0.28321383138211,-1.73212780078962,-0.799156029462557,0.489918529672761,-0.749471172482844,-0.24860208103526,1.82325728726383,-0.488662362914821,-1.00658100082382
"97555",0.88628663860784,-0.423094339265994,-0.281836864062121,1.24750261850249,0.260671809993087,-0.891888478620668,1.35692852573377,-0.224789505966752,-0.962728555018404,-0.182584665029565,0.601665420304336,0.213730888719556,-0.76284643259672,-0.337677866780473
"97556",1.65383730828326,1.26791581848756,-0.594395658249703,1.23778838325918,0.0151917424467436,-1.28356860491467,0.943996459642381,-0.617602214534135,0.135314461508735,-1.37760703687756,0.443726633276579,-0.0772153478686741,-0.46618639636889,-0.467509238842735
"97557",-1.16087726924672,-1.80853101316392,0.882683840172389,0.587562393703254,-1.74892108781953,-0.272980766681024,1.9530099665568,-0.846956682190085,0.441020840593473,0.616434485352385,0.987426615684649,0.645226823779804,-0.161306660153243,0.380145688451445
"97558",-1.67432668148109,0.332483793532123,-1.32684274039408,0.41925403355738,1.8420234569578,0.8989723214961,0.110485117503258,-0.0828319439794487,0.769071484374088,-0.384837333251288,0.952253517056908,0.440409327153492,-1.08023927304741,-0.884063410265218
"97559",0.484160104151157,-3.3467307166825,-1.77437372075887,-2.15911964520459,-1.47090784659544,-0.606628573439449,-1.30977912005498,0.855888100074467,0.093948004719522,0.401594053910682,-1.82102421378812,-1.18619827239441,-0.864178459814453,0.320831233441877
"97560",0.39882538060322,-0.918696936247073,-0.663775836854166,0.812623133091447,0.361781819538329,-0.560631570511689,0.829008901619149,-0.97413607572345,-0.623829310237631,-1.24710860752725,-1.25290529127094,-0.320836812911327,-0.308597355567305,-0.0525765155750733
"97561",-2.05563470592847,2.02270244777782,-1.44061817183713,-0.293179225070835,-0.228177902414796,-1.05894439714429,-0.933110580632463,-0.876841685609874,0.161952913093845,0.419051292549274,-1.12515127962426,0.988065355825999,-0.428224394142611,-0.961742965562818
"97562",0.0276334083297147,0.413104707918108,0.469086803218391,1.67352366426704,-1.70523258491703,1.92308295921288,0.602796415362727,1.3454541849057,1.14726664270999,-1.37484293402624,0.488505489740315,-1.48340854258879,0.121782587888454,-0.868719097441951
