"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29"
"229199",-1.71351211214677,-2.17868905995601,-1.47057029091522,-0.4781886266705,-0.975937984790911,-0.561220348592989,-0.824542735211498,0.206576350686345,0.242594688641178,0.606303802055501,-0.0363032549991245,0.260049946311483,-0.202570942856502,0.557808281734532,-1.14383001259452,0.0910032540297204,0.914158520706505,-0.986560089833011,1.45358407527019,0.0931903569072495,-0.28053369472825,-0.788643631222794,0.106968662146968,0.041882280984813,-1.37492771036391,-0.885939920099041,0.126555226636277,0.0225328876216128,0.872243482884179
"229200",-1.08057434808596,0.0796373970696571,-0.379288040816656,3.73262590395793,3.67524330464705,2.82894661175435,-0.409994699556252,0.511350071178176,1.24120621406482,-1.7777543852842,2.46475093222311,-0.203525382788911,-1.06264490774326,-2.13355849043528,0.452816261842649,-0.515873425534864,0.241276657523827,0.793180569732843,1.31284935329472,-0.724819588871383,-0.41948715660221,-1.60017830735801,-1.81606483348465,0.469937816837485,-2.38386202956404,-1.56570288536338,0.792708478458528,-0.148536288117927,1.04379253616338
"229201",0.959995694571964,-0.446472127171766,-0.24481724893769,1.39444278605247,-0.76593127898628,-0.0717340358697946,-0.754708317319421,-0.476425038688941,0.506899030468716,1.85272412938942,1.19868762930785,0.586089061460282,-0.326028903214284,-0.999197564624601,-0.995180698781913,-0.745560829498069,-0.991896385408234,0.753659315174599,0.438020269174833,-0.0640733437514884,-1.57181192487426,-0.80952915264864,0.315227516963028,-1.64833569918066,0.685112813553403,0.291049742293701,-0.331793740073599,0.955461322116997,1.36654736682776
"229202",0.755695803158913,0.0249732926835404,0.56193312998549,-0.660016493466835,1.09421062014229,0.0148802945566172,-0.730355644954051,0.11116861667052,0.292090101805727,-0.600443842742395,-0.246108115007903,-0.235446295005896,-0.0270387838070167,-0.476679875850484,0.689580503117993,-0.435650136433135,0.100424729165136,0.148785295971775,-0.518742298898061,-0.0848906414244026,-0.415156244489472,-0.133237195443098,-0.0486600624634927,-0.203544106114981,0.319059907471553,-0.0478985618098216,-0.404391393609522,-0.0785460489057533,-0.0658150896470422
"229203",1.32284862567288,-0.102297779835535,0.111665839818376,-0.0178467537751227,0.425481277495028,0.804455265297646,1.2053044059749,-1.35712298673398,-0.745265837810054,-1.39436412034442,-0.255157734269892,1.34256419932138,-0.487630005767112,-0.192449166312475,-0.439393254673094,0.480427138584815,-0.0252898726888249,0.333821299531548,0.386794644173752,0.0678315513180305,0.569547096998843,0.445277592625776,-0.233729569119611,-0.489340842653219,-0.863054937413845,-0.599241274032417,0.415221323143222,-0.0977469576801228,0.469076117049311
"229204",-0.0478313014392957,-0.392927772007857,1.16615087431997,0.467188592816557,1.24170994081302,0.800716998808635,-0.412236954441865,-0.861807273705257,-0.349235430261828,-0.679613031385821,0.685603118076735,-0.0679623261593372,-0.463912675797432,-0.506565020245585,-0.396084462704855,0.755069248027193,0.0351399895564807,0.268027901211227,0.13725103104012,-0.203266324199482,-0.509073540736509,0.159244384077773,-0.265164387132583,-0.436981365617808,0.189270806433626,-0.89574998623063,-1.02556740955699,-0.908681262438822,-1.01985364342901
"229205",0.889944913994073,-0.256493263281493,0.832829363128683,0.692526504825818,-0.618144396378433,-0.763320279337731,0.559642331476081,-0.999803660084874,-0.249590012444081,-0.569213595035298,0.585614788192198,0.0265024199548012,-0.839325188546543,0.867630813261633,-0.336539846658463,-0.0947748828298948,0.231978722212801,-0.968871143827928,-0.448265764697083,0.21776677948832,-0.241413160591082,-0.189794430371976,-0.585972458079698,-0.869971652134722,-0.0633249406881824,-0.939208020481553,-0.314115769778602,-0.43500031159195,-0.73617185828296
"229206",1.04722671014076,0.933243044488595,-0.960761258954077,0.35827715359954,-1.23989305798066,1.29553740791644,0.0728969194628493,-0.200333548916621,-0.0201348827460059,0.586855253676661,-0.0713915024162188,-0.297715731833616,-1.43325962404249,-1.6578922737834,0.802556867557981,1.52815827049623,-0.74601567663942,0.968691629412212,0.46176035143119,0.408850842565332,0.0163492641141202,-0.489968770836206,0.615294159970839,-1.61070049850726,-0.39962175493807,1.4480576169626,-0.598436887969559,2.33473138397461,0.69260732258704
"229207",-0.217666706707771,-0.796403361044129,0.979674309595345,-0.984733335530518,0.623100159126342,1.00305682456138,-0.761936887357072,-0.0226893109430037,0.355309136712528,1.77041245474515,-0.959533304887715,-0.339994720857088,-0.475390242737324,-0.102385861842743,-0.245453576074712,0.167179397079863,-0.70704572335402,0.450335448156914,0.273567479201878,-0.473235472922664,-0.615508410816675,0.182022937305774,0.12083086890462,0.559772307987255,0.375270439536949,-0.195058097346508,0.242272397566418,-0.5145811281785,0.850155086488699
"229208",0.835404734061487,-0.224676462525171,-0.284468187549498,-1.23834977095785,-0.82826387772726,0.0886334131602463,0.642692485168021,0.161592728667714,0.115694155891724,0.215938853969076,1.04486561823347,0.35478057715857,-0.180958848756333,-1.32434048477876,-0.700635972710202,1.01045653623479,-0.269132038216481,-0.0209382255298986,-0.921651703874018,2.00826922376708,0.191342569380298,0.650289876123568,-0.481424245282957,0.643327537165014,-0.635206917729307,1.22717213329491,-1.32430857562929,1.09172888746242,-1.47748719008729
