"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9","Comp 10","Comp 11","Comp 12","Comp 13","Comp 14","Comp 15","Comp 16","Comp 17","Comp 18","Comp 19","Comp 20","Comp 21","Comp 22","Comp 23","Comp 24","Comp 25","Comp 26","Comp 27","Comp 28","Comp 29","Comp 30","Comp 31","Comp 32","Comp 33","Comp 34","Comp 35","Comp 36","Comp 37","Comp 38","Comp 39","Comp 40","Comp 41","Comp 42"
"293714",1.17481283581642,0.659202093577685,-0.21656398266852,-0.662767671768592,1.41541246032164,0.223287477116779,0.138316821929846,-0.330869262482482,0.192602305621295,-0.86869037124346,0.714037292001354,0.43439664056321,0.115505705108703,-0.264997123582238,0.0980864262047951,0.284192324324947,-0.831072961388918,-0.0277638924076294,-0.883840743414817,0.265480404350718,0.423017884937535,-0.667725565688727,-0.205658162899069,-0.0721751171472238,0.0951579073294308,0.595356277996979,1.2768773553538,-0.668776080868638,-0.617363788706797,-0.776517190935528,0.526776957363364,0.316433276886751,0.31005393742042,0.379138249295841,-0.0928676754154347,0.607326537132138,-0.25543584921292,0.386555991429962,0.0258335629159149,0.0259195901639121,-0.0553951294775644,0.00119103137917698
"293715",1.03855359087862,0.181640649470454,0.351052108047277,0.413115244753736,-0.640492540959597,0.883366137721331,-0.896889698986022,0.793367807117908,0.0259018276825444,0.746103309136212,0.543580037958762,0.661953338956596,-0.705946627195409,-0.551845129650794,-0.837383336937853,2.22517066096859,-0.27766831564103,0.0564010987573176,-0.723205365372494,-0.628249146102204,-1.40041339925253,0.441071961691233,-0.248922152716962,0.228188375997663,-0.78642724078015,-1.18512583841317,-0.396704409805789,-0.690916653666533,-0.21290826219734,-0.461203758071702,-0.331207195858376,0.71612725484318,-0.114466857946509,0.916880476394446,0.0635603540216378,0.0707385546897609,-0.844736426952262,-0.286907284003908,0.10087789713931,0.00208028663559048,0.041215982913272,-0.0365844383569227
"293716",2.08701797368728,-0.756291904523964,1.94676604928144,-1.27661585530892,-1.60369169313315,2.27434231472271,-1.28479642218645,0.807721538787206,-0.846738112672918,0.404916591473087,1.52139948556829,0.138891240932493,1.70614111483076,0.313509973520645,0.673289186197573,0.142957458407399,-0.26761597626209,-1.56245153698029,-0.518829966852003,0.1323662924683,0.367729335491928,0.929051713099357,0.380726059311487,0.956170593681302,0.205686379871173,-0.132928668483074,1.28739264103567,0.100561024352486,0.0226017176495298,-1.36246441492323,-0.285508186843363,-0.231096028078263,0.466744532307263,0.178166019695318,-0.57429216399401,-0.210275183831094,0.308696580654776,-0.10392794542388,0.147589624869637,-0.0277652793956949,0.056031986391488,-0.0358543192919072
"293717",0.378453723555926,0.473071311734079,-1.29480544317704,0.865234263864137,-2.28832655123595,0.201410773514946,-0.988429781262825,-0.612917495981245,0.576402300074382,-0.193761930651481,0.0778253153569157,0.62001756212615,0.264997998500757,-0.600024083093019,-0.142219306934558,0.11552755420207,0.501307611276369,-0.513723114281388,0.742585552335751,1.27953100542358,0.593474069631861,-0.0350771878514023,-0.691433722050198,0.274846475030903,-0.106098477962003,0.0679009217384278,0.75780149245765,-0.520643382716989,1.04511874564925,0.307777110851447,-0.771469993340946,0.854858948150072,0.284306510248006,-0.00119060190839775,-0.860418130465464,-0.803357939705445,-0.714223793420795,0.114765068039514,0.0952385355381781,-0.0332632795381512,0.0137990665904631,-0.0347228786898874
"293718",-4.55131080419661,-1.09229975882573,-1.71978780604297,-0.986809846507912,0.0103236213799811,1.97866343071951,2.23300756504992,0.934824315433202,0.653939544273618,1.05239335626566,-2.37061636813413,-0.659351975234766,1.24671325072997,1.38360385659594,0.25700131771427,0.700559062843546,1.32234175042222,0.746003979086992,1.07210172906742,0.868745620161202,0.346957303224515,-1.45695874411113,0.120123105499444,1.82349665963046,0.793382386910374,-1.46824665741717,-1.18842921649012,0.476674476348251,0.514009084586384,-0.15069836709735,0.704818081710352,1.06348731739789,0.565892939225419,0.184794372584464,0.190917190421818,0.42007849763977,0.216534119456038,0.735304409484809,-0.156260548951289,0.0144678012799151,0.0250225716424944,0.039699968631103
"293719",0.995602970179957,-0.830439890743004,-0.106761507839214,-0.000145644998950501,-0.895123339790315,-1.4364086957305,1.14557471583529,-0.512023943649919,-0.423858405359734,0.12012891538095,-0.819202072107416,-0.600590661226547,0.541976845244092,0.137825932769348,1.17014011348259,-0.924349091193117,-1.62756325587683,0.176265573245719,1.08018880738181,0.967523677396972,-0.862359409440858,-0.502462919112496,0.0250921163651187,-1.12160508883272,0.295370588501957,-1.25338731962899,0.323187955633157,0.503656383979694,0.235756753717583,-1.2010615405456,-1.50586589963696,-0.232122618188223,0.565941092478043,0.30714620631638,0.206411648464727,0.361306890496776,-0.80685505630198,-0.852964074599868,-0.106975078249131,0.00694824568623031,0.0698506642260834,-0.00532256236911088
"293720",-2.41878431828526,-1.83939566876715,-0.103308938366035,-0.483711087856728,-0.530961950436912,-0.793685070925489,-0.612880499001229,2.66529090030795,-1.13243967379907,-1.6310300002892,0.982015364719463,-0.72991650697355,-0.320594866302613,0.152260631976318,-0.74399964868594,-0.315067090301939,0.636168725694325,-0.948220158431092,0.92504968887669,-1.34979895742632,0.52637087017706,-2.52685631640578,-0.0288038942836792,-0.517321498462552,0.904006097054488,-1.76221518101081,-0.281162193799894,0.18670137916517,0.480373845735621,-0.183019054487498,-0.368778643195111,0.463035571421619,0.309810911097322,-0.666513308725624,-0.966791265987446,0.310319259368036,0.144491591085101,0.141793907542357,-0.129699969430605,-0.00991571361409265,-0.0474745807020806,0.0199643640926208
"293721",1.18876483676904,-1.52548585118642,0.118075910696918,-0.810616274868932,0.345376143596667,-1.0905223951572,0.650396767271645,-0.778054394238614,1.20456051610944,-0.463124956424498,1.3026111066264,-0.598819621122827,-0.469221879315947,-0.223165271428361,0.292805221691353,-0.0075743714275524,0.405594050708051,0.449086397524765,-0.640346214861289,0.664415886032768,0.370998569986138,0.593854003633187,-0.277969483808558,0.763436413802189,-0.421016261591967,-0.135640675683576,0.81020251304752,-1.46502513403269,-0.111940948963975,-0.127949631876349,-0.208962222848466,0.473517854439342,-0.848074673978492,-0.552364027619391,-0.425759863345641,0.305648554043116,0.435295239003596,0.560871363430829,-0.0433545258909808,-0.00163391560983077,-0.0119560827821914,0.0216531791925245
"293722",-4.75466370685254,-1.01744630813797,-1.18069511021034,-1.55693171503238,-0.56482220329306,0.801100961729891,0.807059895074349,-0.353398761974228,-1.20177746333038,-1.79635635314221,-1.60941434625114,0.597237055698703,1.03125476118901,1.54347637183199,-1.75166797772671,-0.442248158081691,-0.655319009360018,-0.025519108929141,-0.0115549353991972,0.225385116805235,-0.878936644713213,-0.846409217726172,0.901359571690022,1.34385477780436,0.186078097579911,-0.768508261690019,-0.27246170883506,1.61166632973673,-0.0267626732148173,-0.289650505702318,0.878519438715822,0.958569705712756,-0.394699403862237,0.378718858975215,0.352546633622821,1.08013813758242,0.569926218865212,0.89160071303331,-0.0765056516823406,0.0194766688738588,0.0341879976216116,0.00625967272119077
"293723",-1.42642060904958,1.67142997891746,0.619942031963952,2.38247972684855,1.25877931963162,1.05176898226205,1.19870948304613,0.916401819181598,0.715379417530053,0.016723653368831,-0.0320431239723624,-0.736889977551119,0.229863880910803,-0.531061756850371,0.124964206674736,-0.466741073713421,-0.0946957308272145,0.254065795245155,0.49371875059592,0.297436870842794,-0.826574852472798,-0.830204683534448,-1.32225468489778,-0.379786929162096,0.0114998348346509,0.67900390322059,0.993647968809953,-0.250367228132254,0.643480544805011,-0.0589555436985066,-0.546001782059836,-0.604275259950302,-0.164903988764353,-1.09671170794784,-1.09141954314272,-0.488114794453783,-0.956429817442322,-0.270258205028308,0.0613300827528996,0.0122203751324973,-0.0204266421326512,0.00319176627596285
